Date,Open,High,Low,Close,Adj Close,Volume,Profit
2025-05-19,265.45001220703125,269.1400146484375,265.0799865722656,268.4100036621094,268.4100036621094,3198600,2.959991455078125
2025-05-27,261.0,263.7900085449219,259.6300048828125,263.2300109863281,263.2300109863281,3284200,2.230010986328125
2025-06-02,257.8500061035156,263.9800109863281,257.2200012207031,263.8999938964844,263.8999938964844,2831900,6.04998779296875
2025-06-03,263.3500061035156,265.5599975585937,262.5799865722656,265.20001220703125,265.20001220703125,2494700,1.850006103515625
2025-06-05,265.20001220703125,267.489990234375,265.1000061035156,266.8599853515625,266.8599853515625,2654058,1.65997314453125
2025-06-09,268.1000061035156,273.4700012207031,266.7099914550781,272.0799865722656,272.0799865722656,4331500,3.97998046875
2025-06-10,273.19000244140625,277.4700012207031,272.5599975585937,276.239990234375,276.239990234375,5163500,3.04998779296875
2025-06-11,276.70001220703125,281.75,275.1099853515625,281.5199890136719,281.5199890136719,4656000,4.819976806640625
2025-06-16,279.3099975585937,284.5,278.6700134277344,281.8299865722656,281.8299865722656,3685300,2.519989013671932
2025-06-17,281.1499938964844,284.7900085449219,281.0,283.04998779296875,283.04998779296875,3069600,1.899993896484375
2025-06-20,279.2799987792969,284.1199951171875,277.20001220703125,280.9700012207031,280.9700012207031,7677000,1.69000244140625
2025-06-23,281.6499938964844,289.5799865722656,280.2099914550781,289.17999267578125,289.17999267578125,3786200,7.529998779296875
2025-06-24,290.4599914550781,294.3399963378906,288.4100036621094,293.7900085449219,293.7900085449219,4219100,3.33001708984375
